"y(x), created by Plot Digitizer, 2.6.9"
"Date: 4/28/23, 11:48:37 AM"


14
x,y
10,0.0666032,
10,-1.06565,
30.3996,1.06565,
30.5674,0,
103.453,24.7098,
103.168,19.9810,
314.492,79.1246,
314.492,84.5195,
1070.24,101.170,
1070.24,113.758,
3262.46,139.334,
3244.56,124.415,
11011.1,98.7726,
11041.5,84.5861,
