"y(x), created by Plot Digitizer, 2.6.9"
"Date: 4/28/23, 11:29:38 AM"


23
x,y
-846.677,33.2772,
-813.072,33.2887,
-812.470,28.3970,
-811.658,23.4531,
-811.251,22.8790,
-810.704,23.4527,
-809.685,25.7349,
-808.988,27.8346,
-807.673,29.3210,
-805.839,30.4420,
-803.058,31.3278,
-800.497,31.8875,
-797.946,32.1212,
-793.911,32.3542,
-790.090,32.5221,
-783.937,32.6890,
-778.846,32.7912,
-770.575,32.8789,
-756.154,33.0161,
-744.173,33.0761,
-733.254,33.0974,
-704.948,33.1634,
-632.226,33.2231,
