"y(x), created by Plot Digitizer, 2.6.9"
"Date: 4/28/23, 11:42:36 AM"


7
x,y
10.0552,0,
30.5674,0.00665399,
103.738,0.134411,
315.359,0.719962,
1076.15,0.924905,
3271.46,1.21502,
11102.4,1.00741,
