"Y(X), created by Plot Digitizer, 2.6.9"
"Date: 4/29/23, 1:24:36 PM"


22
X,Y
-1373.77,3.85281,
-1319.08,3.87446,
-1313.08,3.81818,
-1305,3.81818,
-1301.31,3.24675,
-1299.46,1.03463,
-1296.23,0.848485,
-1293.23,1.06926,
-1289.77,1.17749,
-1288.15,2.41991,
-1284.69,2.58442,
-1281.69,2.52814,
-1280.08,2.74459,
-1276.85,3.03463,
-1270.62,3.25974,
-1262.31,3.43723,
-1251,3.57143,
-1237.38,3.63636,
-1222.15,3.68831,
-1199.77,3.74026,
-1134.69,3.77489,
-1003.38,3.80952,
