"Y(X), created by Plot Digitizer, 2.6.9"
"Date: 4/28/23, 3:46:35 PM"


12
X,Y
0.436729,0.426431,
0.497475,0.407444,
0.497312,0.479182,
0.498669,0.584548,
0.560875,0.626091,
0.497973,0.890552,
1.49834,0.730264,
1.43596,0.766063,
1.49651,0.832264,
1.55720,0.835695,
1.49590,1.09904,
1.49698,1.32770,
