"Y(X), created by Plot Digitizer, 2.6.9"
"Date: 4/28/23, 3:42:05 PM"


12
X,Y
0.987206,1.02592,
2.00104,0.969706,
2.99922,0.217010,
3.99943,0.158152,
4.99948,0.145080,
5.99496,0.136410,
7.00407,0.130383,
8.00409,0.126116,
8.99047,0.120966,
9.99325,0.611543,
11.0016,0.809793,
11.9924,0.859236,
