"Y(X), created by Plot Digitizer, 2.6.9"
"Date: 4/28/23, 3:40:05 PM"


12
X,Y
0.982692,1.01712,
1.99650,0.968825,
2.98927,0.454745,
3.99868,0.365951,
4.99430,0.319419,
5.99439,0.294020,
6.99441,0.289753,
7.99446,0.276681,
8.99438,0.298829,
9.98845,0.681102,
10.9879,0.843251,
11.9923,0.868041,
