"Y(X), created by Plot Digitizer, 2.6.9"
"Date: 4/28/23, 3:32:39 PM"


12
X,Y
0.996233,1.04353,
1.99656,0.952976,
3.00087,1.01739,
3.99666,0.925951,
4.99664,0.930489,
5.99672,0.907732,
7.00128,0.903465,
7.99675,0.900959,
8.98774,0.879080,
9.99710,0.804374,
10.9921,0.926019,
11.9874,0.959613,
