"Y(X), created by Plot Digitizer, 2.6.9"
"Date: 4/28/23, 3:31:56 PM"


24
X,Y
0.996354,1.01007,
1.00081,1.03561,
2.00099,0.984675,
1.99626,1.03486,
2.99153,1.08783,
2.99136,1.13538,
4.00101,0.979663,
3.98702,1.07828,
4.98755,0.931369,
4.99713,0.794011,
5.99186,0.995782,
5.99144,1.11289,
6.99668,0.918433,
6.99601,1.10422,
8.00563,0.958193,
8.00165,0.802343,
8.98755,0.929269,
9.00179,0.764617,
9.99682,0.881859,
9.98244,1.08789,
10.9963,1.01231,
10.9820,1.21746,
11.9961,1.06968,
11.9881,0.782631,
