"Y(X), created by Plot Digitizer, 2.6.9"
"Date: 4/30/23, 2:53:15 PM"


12
X,Y
1.00451,1.05206,
1.99573,0.948287,
2.99534,0.647776,
4.00501,0.610751,
4.99650,0.580755,
5.99705,0.540218,
6.99775,0.540083,
7.99838,0.520625,
9.00814,0.509950,
10.0004,0.692500,
11.0013,0.734523,
11.9929,0.734389,
