"Y(X), created by Plot Digitizer, 2.6.9"
"Date: 4/28/23, 3:28:29 PM"


24
X,Y
1.00100,0.981017,
1.00108,0.960766,
2.00089,1.01285,
2.00085,1.02430,
2.99608,1.08607,
2.99171,1.03676,
3.99634,1.01312,
3.99603,1.09853,
4.99183,1.00445,
4.99608,1.08546,
5.99618,1.05830,
5.99143,1.11377,
6.99127,1.15793,
6.99524,1.31906,
7.99580,1.16423,
7.98157,1.32888,
8.99570,1.19254,
8.98589,1.39153,
9.98666,1.17771,
9.98758,0.922360,
10.9771,1.30816,
10.9872,1.02551,
11.9906,1.35584,
11.9873,1.01332,
